Gene	coef	exp(coef)	se(coef)	z	cox.pval	surv.pval	surv.pval
LOC339535	-0.000643874260464518	0.999356332982085	0.000995588087185576	-0.646727566100839	0.517808278949464	0.285	0.285
LOC344967	0.00111107599705995	1.00111169347066	0.0196716939756804	0.0564809516879198	0.954958669649872	0.133	0.133
LOC389033	-0.00455808182705513	0.995452290462683	0.00211625985845595	-2.15383843758241	0.0312528441882228	0.257	0.257
LOC389705	-0.00959125618199423	0.99045459321406	0.016262011224312	-0.589795201202118	0.555327960322103	0.759	0.759
LOC389791	0.00662150907791621	1.00664347973535	0.0307203640323089	0.215541361129455	0.829345268268151	0.67	0.67
LOC400794	0.0231500976089283	1.02342014093541	0.0833198664705338	0.277846071886293	0.781130522782292	NaN	NaN
LOC400891	-0.1360159866368	0.872828678782107	0.0734806284915948	-1.85104549905094	0.0641630077371623	NaN	NaN
LOC400927	-0.00671213772380562	0.993310338356974	0.00476007830661096	-1.4100897698434	0.158513177613536	0.435	0.435
LOC407835	-0.000916511207768147	0.999083908660348	0.00294961825089761	-0.310721974780716	0.75601199016042	0.804	0.804
LOC440040	-0.0313361964518143	0.969149693611067	0.0730610533024467	-0.428904252476262	0.667992905394622	NaN	NaN
LOC440173	0.0015464343897848	1.00154763073606	0.00272990844115815	0.566478482014118	0.571068556631263	0.327	0.327
LOC440354	0.000580590082594653	1.00058075865764	0.00110769688385077	0.524141659202202	0.600180015119881	0.662	0.662
LOC441204	-3.96677733416251e-05	0.999960333013414	0.00158039318513909	-0.0250999395053289	0.97997524843584	0.217	0.217
LOC441601	0.000648338165781064	1.0006485483824	0.0197175963315794	0.032881196819244	0.973769327451964	NaN	NaN
LOC494141	0.0264074704400062	1.02675923728569	0.127575208882247	0.206995314147443	0.836013518020653	NaN	NaN
LOC541471	0.000772100910949892	1.00077239905759	0.000381819366038474	2.02216278069062	0.0431595379605618	0.246	0.246
LOC541473	-0.0276724816797034	0.972706893964711	0.0214835853932638	-1.28807557831478	0.197719655595235	0.084	0.084
LOC550112	-0.000164415757970103	0.99983559775756	0.000673526678636566	-0.244111722943081	0.807144293558914	0.989	0.989
LOC613037	-0.00599042330798138	0.99402748350342	0.00311215265674757	-1.9248488003933	0.0542482767860539	0.174	0.174
LOC619207	-0.0057960586590883	0.994220706083453	0.00478508031201274	-1.21127719518888	0.225789185783725	0.808	0.808
LOC643387	-0.00649765096448703	0.993523413122487	0.00530833578234933	-1.22404671273665	0.220934606221846	0.333	0.333
LOC644936	0.00091281628037084	1.00091323302395	0.00408287592932507	0.223571888093532	0.823090440025402	0.981	0.981
LOC646813	-0.139719365905072	0.869602241196937	0.414825198632273	-0.336815040083733	0.736256334531051	NaN	NaN
LOC647859	0.0128850668046665	1.01296843696985	0.00433113055382145	2.97498924231174	0.00292998822735568	0.157	0.157
LOC653501	-0.000423059420249933	0.999577030056768	0.00106804840016223	-0.396105101777854	0.692027494805481	0.46	0.46
LOC653653	0.000599510171691483	1.00059968991383	0.00077091782893332	0.777657681780424	0.436770846202302	0.804	0.804
LOC727896	0.00821470288353003	1.00824853613518	0.00375764226863157	2.18613223299769	0.0288059323946799	0.104	0.104
LOC728323	0.00362071405282444	1.00362727675612	0.000924429641893845	3.91670051320165	8.97691542642853e-05	0.406	0.406
LOC728392	0.000643232048788128	1.00064343896689	0.00103720819923717	0.620157119140786	0.535154349774427	0.134	0.134
LOC728606	-0.000932828014378514	0.999067606934419	0.000530479199917676	-1.75846294166346	0.0786687717233256	0.015	0.015
LOC728989	-0.0141044854235901	0.985994516825775	0.0198411211756315	-0.710871391729258	0.477163935437922	0.373	0.373
LOC729020	0.0113734935000839	1.01143841758169	0.00645604220665194	1.76168202375835	0.078123036720483	0.204	0.204
LOC729176	0.00681124945060532	1.0068344987658	0.00615874950000779	1.10594682420461	0.268749536151124	0.924	0.924
LOH12CR2	-0.00474832706937105	0.995262928413656	0.00439660199633404	-1.07999929794198	0.280142492809008	0.68	0.68
LOXL2	1.73039168078942e-05	1.00001730406652	6.49367326283062e-05	0.266473475142964	0.789874584888562	0.397	0.397
LOXL3	0.000885227178764007	1.00088561910798	0.000638240628881993	1.38698029975726	0.16544777009359	0.83	0.83
LOXL4	-0.000182571030381216	0.999817445634695	0.000259516484715212	-0.703504559957205	0.481741366020343	0.376	0.376
LPA	0.0293845328236542	1.02982051813913	0.0276758527527659	1.06173902159953	0.288354179257576	NaN	NaN
LPAL2	0.00339478384975599	1.00340055265455	0.0219937649710488	0.154352101799063	0.877332118200662	0.759	0.759
LPAR1	0.000180239007599815	1.00018025525163	0.00032722638873133	0.550808289938379	0.581765100714924	0.345	0.345
LPAR3	-0.00100814647452554	0.998992361534401	0.00125620033604097	-0.802536383410636	0.422242750959304	0.413	0.413
LPAR5	0.000152794683303134	1.00015280635701	0.000936661476794292	0.163126900260776	0.870418520129823	0.745	0.745
LPHN3	0.00113658403377332	1.00113723019019	0.000413839966055745	2.74643371109357	0.00602470596926585	0.108	0.108
LPPR1	-0.00523378663584873	0.994779885762222	0.0054613780456607	-0.958327109401846	0.337897837879992	0.051	0.051
LRFN5	-0.00476649422659968	0.995244847479792	0.00395354179914065	-1.20562636460192	0.227961588828137	0.099	0.099
LRG1	-0.000146820469399539	0.999853190308198	7.22820215999095e-05	-2.03121697691591	0.0422329889621686	0.085	0.085
LRP1B	-0.000262934918136918	0.999737099646219	0.000192141143896512	-1.36844671997235	0.171172288663606	0.001	0.001
LRP8	0.000155283410528177	1.00015529546762	0.000222722144514875	0.697206875707887	0.485673336623644	0.221	0.221
LRRC10B	0.00080556590091305	1.00080589045627	0.000585002710282193	1.37702934833321	0.168503174325146	0.375	0.375
LRRC17	0.000145422075101953	1.0001454326494	0.000205702613927532	0.706952976072461	0.479595700823718	0.497	0.497
LRRC31	-0.00016123838034601	0.999838774617863	0.000249656190420007	-0.645841707649034	0.518381874131244	0.911	0.911
LRRC37A	-0.00025082092887707	0.999749210524062	0.000449923723604476	-0.557474335577744	0.577203389162284	0.529	0.529
LRRC37A2	-0.00078080082198038	0.999219503923661	0.000932094601937452	-0.837684093822029	0.402208149130524	0.862	0.862
LRRC37A3	4.92480983905134e-05	1.0000492493111	0.000481753811653318	0.102226691723518	0.918576741802987	0.614	0.614
LRRC4	0.000128459183404311	1.00012846743464	0.001296867741862	0.0990534186777395	0.921095856636953	0.234	0.234
LRRC48	-0.00222878601781732	0.997773695881523	0.000930545390326274	-2.39513949667286	0.0166140430568105	0.017	0.017
LRRC4C	-0.00132910891852926	0.998671773955541	0.000623495246546922	-2.13170657818196	0.0330309757081764	0.068	0.068
LRRC56	-0.00111570872837625	0.998884913443198	0.000690756517337062	-1.6151982650521	0.106267766162032	0.065	0.065
LRRC6	-4.28605749147885e-05	0.999957140343587	0.000462435910039658	-0.0926843568682044	0.926154324921718	0.524	0.524
LRRN1	-0.000287833766648864	0.999712207653516	0.000151658475343073	-1.89790755839885	0.057708260520514	0.126	0.126
LRRTM3	0.00152711023067557	1.00152827685728	0.00173146002931546	0.881978333210105	0.37778852422387	NaN	NaN
LRRTM4	0.00167468517161784	1.00167608823995	0.0117352541777985	0.14270548777598	0.886522782463139	NaN	NaN
LRTM2	0.000441920986467293	1.00044201864793	0.00052410864673382	0.843185834122924	0.399124519751163	0.095	0.095
LXN	-3.52661677544615e-05	0.99996473445409	0.000312981454129597	-0.112678138877388	0.910285733502989	0.51	0.51
LY6G6C	-0.000428148121541338	0.999571943520786	0.000915113534157812	-0.467863391328123	0.639882284575827	0.95	0.95
LY6H	-0.000109670460686517	0.999890335552899	0.00072200296517233	-0.151897521169239	0.879267763428595	0.333	0.333
LYAR	-0.000143499347511854	0.999856510948027	0.000479320667377266	-0.299380680363838	0.764649601405994	0.886	0.886
LYNX1	0.000128105230011965	1.00012811343584	9.40003924630012e-05	1.36281590592707	0.172940536920062	0.426	0.426
LYZ	-2.22186057988354e-05	0.999977781641033	1.49403306475038e-05	-1.48715622987551	0.136973553300151	0.829	0.829
LYZL2	0.0178295587851183	1.01798945424323	0.00669088159794257	2.66475478965295	0.00770444782619872	NaN	NaN
MAB21L2	-0.000608142326165913	0.999392042554899	0.0059070636975085	-0.102951712950449	0.918001294713028	0.881	0.881
MAFB	5.14188549223574e-05	1.00005142017689	0.000111293786424079	0.462010113722151	0.644074067722299	0.795	0.795
MAFF	-0.000503883922966605	0.999496243005217	0.000266451451766632	-1.89109092716795	0.0586122074425327	0.035	0.035
MAGEC3	-0.00741157828560347	0.992615819731437	0.0328531438501344	-0.225597231102531	0.821514694600086	0.697	0.697
MAGED2	-3.19215913721247e-06	0.999996807845958	8.08690543110897e-06	-0.394731849457861	0.693040795055583	0.561	0.561
MAMDC2	0.000202613678614983	1.00020263420615	0.00059420558686029	0.340982453035437	0.733116791447216	0.517	0.517
MAML2	-0.000237662439857439	0.999762365799623	0.000261493122948885	-0.908866884059111	0.363420396101497	0.368	0.368
MAOA	-0.000161955991671888	0.999838057122492	0.000138736369576257	-1.1673650692068	0.243062971299746	0.049	0.049
MAOB	4.85798990527628e-06	1.00000485800171	1.90756581334004e-05	0.254669583156882	0.798978310900379	0.044	0.044
MAP1B	7.70589492661255e-05	1.00007706191838	5.4997120436994e-05	1.40114516276186	0.161170668652576	0.846	0.846
MAP1LC3A	-0.00046553271580105	0.999534575627741	0.000340840204231054	-1.36583862473415	0.171989620184173	0.099	0.099
MAP2	-3.13753213107389e-05	0.999968625170889	0.000141984948416277	-0.220976389826557	0.8251108167527	0.553	0.553
MAP3K15	-0.00325631661479817	0.996748979434053	0.0176961197167988	-0.184013030365463	0.854003232721475	0.423	0.423
MAP6	-0.000398788779002577	0.999601290726674	0.000636955257083848	-0.62608601556778	0.531258524243322	0.789	0.789
MAP7D2	-0.00171401603041354	0.998287452056168	0.00131382351696457	-1.30460142346483	0.192028603324308	0.845	0.845
MAPK10	0.000761612022586018	1.00076190212267	0.000504695331491597	1.5090530366808	0.131285229729846	0.307	0.307
MAPK15	0.000151420440132695	1.00015143190479	0.000264787639486934	0.571856150181689	0.567419433247218	0.491	0.491
MARK1	-4.30790864457474e-05	0.999956921841445	0.000428462299661254	-0.100543470171836	0.919912873452976	1	1
MASP1	0.00263786770284891	1.00264134993708	0.0018571367294552	1.42039498816156	0.155492721082429	0.441	0.441
MASP2	-0.000638540775146119	0.999361663048629	0.00659453122007139	-0.0968288349598875	0.922862324536707	0.324	0.324
MC4R	-0.00462588225562025	0.995384800658718	0.0101481598503904	-0.455834587138703	0.648508930553878	0.924	0.924
MC5R	0.00166823650291535	1.00166962878354	0.00769761732872555	0.216721153010545	0.828425662043372	NaN	NaN
MCEE	0.000818811004618028	1.00081914632186	0.000757717959536978	1.08062768515924	0.279862762321629	0.133	0.133
MCHR2	0.109359403871671	1.11556321603973	0.0947311154337981	1.15441904564182	0.248328410553262	NaN	NaN
MCM10	0.000138278981933097	1.00013828854291	0.000224150123008669	0.616903439877876	0.537298417773287	0.06	0.06
MCM8	0.000368865655709408	1.00036893369501	0.000321291988480524	1.14806988326685	0.250939715771985	0.857	0.857
MCTP2	-0.000618441835182777	0.999381749360552	0.000533451866629068	-1.15932078200564	0.246325453751593	0.072	0.072
MDGA1	-0.00126447292564961	0.998736326183387	0.000728442742647658	-1.73585767503655	0.0825890031607551	0.227	0.227
MDGA2	-0.00304590206631135	0.996958731987236	0.00468007288116363	-0.650823639642558	0.515160338382868	0.879	0.879
ME3	-0.00106473819757292	0.998935828435019	0.000553527696008067	-1.92354999623614	0.0544110139512779	0.027	0.027
MEF2C	-7.67000744720512e-05	0.999923302866903	0.000209662339986726	-0.365826664325636	0.71449442175372	0.468	0.468
MEFV	-0.00360383450091399	0.99640265151679	0.00810544458675416	-0.444618979544114	0.656595129169219	0.772	0.772
MEGF10	0.000213306182702441	1.00021332893408	0.000142052066900295	1.50160562501466	0.133198989782072	0.791	0.791
MEGF9	1.29381024577974e-05	1.00001293818616	5.40024365047753e-05	0.239583679833656	0.810653017946836	0.931	0.931
MEPE	-0.0256874530470141	0.974639662666405	0.0187511506547903	-1.3699134266436	0.170713927932824	0.547	0.547
MET	-8.07837267955085e-05	0.999919219536122	0.000130988983740097	-0.616721532520598	0.537418416046942	0.176	0.176
METTL11B	-0.023143835681868	0.977121928666222	0.035490861582168	-0.652106898793812	0.5143322139353	0.704	0.704
METTL7A	6.98392439282833e-05	1.00006984168275	7.70320848047003e-05	0.90662538999622	0.364604930425415	0.667	0.667
MFSD1	9.79224545754039e-05	1.00009792724914	0.000118834151333752	0.824026203548032	0.409924669229363	0.625	0.625
MGC21881	-0.00231276792059493	0.997689904466532	0.00159860152538395	-1.44674447250978	0.147968503805967	0.206	0.206
MGC45800	-0.001138254804971	0.998862392761308	0.00204836204879085	-0.555690243159363	0.578422627646071	0.642	0.642
MIAT	-0.0008851045096147	0.999115287079841	0.00044039555375711	-2.00979438158192	0.0444529556922187	0.071	0.071
MID1	-0.000110742519696663	0.99988926361203	0.000222844986663701	-0.496948669811388	0.619225249040313	0.469	0.469
MIR17HG	-0.00350581502345923	0.99650032317081	0.00348937111459389	-1.0047125709262	0.31503527320475	0.239	0.239
MITF	0.000100562928196963	1.00010056798482	0.000401161417074497	0.250679461974001	0.802061940736329	0.459	0.459
MKX	8.66215326747166e-06	1.00000866219078	7.0182611263421e-05	0.123423068927422	0.901772090368626	0.394	0.394
MLF1	0.000137868204007956	1.00013787770827	0.00021348750092149	0.645790518943105	0.518415028959063	0.802	0.802
MLKL	-0.00031108198423114	0.999688966396752	0.000628719435775912	-0.494786651294196	0.620750727974737	0.769	0.769
MMD	0.000478191706311178	1.00047830605819	0.000263994069809041	1.81137290946375	0.0700831465353021	0.066	0.066
MME	-1.64765777002245e-05	0.999983523558038	5.52511851560183e-05	-0.298212204022374	0.765541207864719	0.948	0.948
MMEL1	0.000432956812661686	1.00043305055199	0.00246357216530949	0.175743507236491	0.860495453384051	0.752	0.752
MMP1	8.45912125141475e-05	1.00008459479045	2.43708778103372e-05	3.47099571761289	0.000518532268952376	0.135	0.135
MMP11	1.18812464820191e-05	1.00001188131706	7.56545932999721e-06	1.57045936852898	0.116308279992263	0.448	0.448
MMP13	0.000171514342350899	1.00017152905178	3.34310748685176e-05	5.13038671432055	2.89147534138223e-07	0.315	0.315
MMP16	0.000150981879587114	1.00015099327792	0.000267248607194524	0.564949172877141	0.572108336059867	0.915	0.915
MMP2	9.94005092015616e-06	1.00000994010032	9.13615834771965e-06	1.08799021884698	0.276599425564309	0.772	0.772
MMP25	-0.00105731079469593	0.998943247961419	0.00059642367309905	-1.77275122096024	0.0762699394955881	0.238	0.238
MMP28	0.000211713319927578	1.00021173573277	0.0004526234940907	0.46774708492077	0.639965465323911	0.091	0.091
MMRN2	-1.38834785291419e-06	0.999998611653111	0.000142173053480431	-0.00976519684234879	0.992208624036213	0.78	0.78
MNS1	-0.00103169399207809	0.998968838021195	0.00121844295303429	-0.846731469461796	0.397144813845962	0.935	0.935
MOBP	-0.0165406236333198	0.983595421359325	0.0243605052720582	-0.678993454716724	0.497142009155769	0.441	0.441
MORN3	-0.0100128304205137	0.990037131074962	0.00391032950823688	-2.56061040365582	0.0104488457954708	0.015	0.015
MOXD1	-0.000284505854604683	0.999715534613348	0.000227081023037964	-1.25288256499143	0.210248447873408	0.753	0.753
MPPED1	0.00055094563801276	1.00055109743644	0.000970075069981435	0.567941239870543	0.57007486796025	0.43	0.43
MSLN	-2.22307963066292e-05	0.999977769450796	2.77500177535357e-05	-0.801109264292154	0.423068393388518	0.727	0.727
MSMB	-1.45546242793778e-05	0.999985445481639	3.25135601655162e-05	-0.447647818488188	0.654407386657414	0.729	0.729
MST1	-0.00250872055009634	0.997494423659439	0.00118209408971703	-2.1222680765597	0.0338152326534028	0.092	0.092
MST1P2	-0.00298302942010651	0.997021415391388	0.0014940937163319	-1.9965477315774	0.0458743356823327	0.055	0.055
MST1R	-0.000340335780635719	0.999659722127016	0.000315798460880331	-1.07769930127901	0.281167970403481	0.076	0.076
MSTN	0.00174389226512526	1.00174541372954	0.00640209762458538	0.272393888282546	0.785319171543062	0.871	0.871
MSX2	0.00032984827504853	1.00032990268097	0.000256312961344515	1.28689658657244	0.198130335206459	0.301	0.301
MT1F	-0.00130718420442576	0.998693669788697	0.000770551461520686	-1.69642687049872	0.0898050685581488	0.048	0.048
MT2A	5.77797650400639e-06	1.0000057779932	2.70257084460125e-05	0.213795561198652	0.830706486579332	0.262	0.262
MTUS2	0.000535274534289152	1.00053541781927	0.00256372790200979	0.208787576040941	0.834614070483211	0.665	0.665
MUC15	0.000204198594226325	1.00020421944418	0.00014805507699773	1.37920697058877	0.167830949499613	0.449	0.449
MUC16	-2.09046994916908e-05	0.99997909551901	5.35188566438502e-05	-0.390604373908891	0.69608969208911	0.382	0.382
MUC20	-0.000101854737729308	0.999898150449288	0.000131432650878281	-0.774957645978203	0.438364687104806	0.952	0.952
MUC5B	-1.53102245904259e-05	0.99998468989261	1.99141464192516e-05	-0.768811490490248	0.442005226587742	0.523	0.523
MUCL1	1.10261950138101e-06	1.00000110262011	2.03254299992023e-06	0.542482742763271	0.587485992630003	0.619	0.619
MUM1L1	4.86848889391838e-05	1.00004868607407	0.00025918991832897	0.187834809521379	0.851006147361848	0.711	0.711
MVP	-0.000105052007926765	0.999894953509842	4.56905828961597e-05	-2.29920480912917	0.0214933120649301	0.016	0.016
MX2	3.65583407112224e-05	1.00003655900898	0.000131687552197616	0.27761424752099	0.781308493968747	0.851	0.851
MXRA5	1.09701492425885e-05	1.00001097020941	1.20966639478559e-05	0.906873935646769	0.364473465813502	0.057	0.057
MXRA7	-2.16532836097963e-05	0.999978346950821	7.72672393487556e-05	-0.28023886698037	0.779294249265222	0.492	0.492
MXRA8	1.88105718530175e-05	1.00001881074877	2.68486252900075e-05	0.700615828551131	0.483542797578274	0.462	0.462
MYBL2	2.1720439203399e-05	1.00002172067509	4.86015877664303e-05	0.44690801682824	0.65494147538649	0.079	0.079
MYBPC1	-4.56988257917087e-05	0.999954302218384	2.93736128659095e-05	-1.55577817411579	0.119760849870264	0.015	0.015
MYCBPAP	-0.00863346152438793	0.991403699784086	0.00441783868232771	-1.95422742775185	0.0506743270112837	0.21	0.21
MYEOV	-0.000187480172065709	0.999812537401244	0.00024704600703881	-0.75888768376757	0.447919747106078	0.398	0.398
MYL12A	-4.1127364753676e-05	0.999958873480965	3.58448568932526e-05	-1.14737143116947	0.251228143313183	0.506	0.506
MYL12B	-3.41181769810362e-05	0.999965882405037	2.87145156175463e-05	-1.1881857049397	0.234760254336481	0.234	0.234
MYLK3	0.0044300781229194	1.00443990542555	0.00269279358434579	1.64516067947914	0.0999366798743205	0.163	0.163
MYLK4	0.00169557392858624	1.00169701222686	0.00194202365468684	0.87309643448172	0.382610517167871	0.726	0.726
MYLPF	0.000550689408271704	1.00055084106552	0.000450702157103616	1.2218477315721	0.221765214434015	0.846	0.846
MYO15A	-0.0101127771656044	0.989938185030942	0.00524057054939972	-1.92970919297379	0.0536428802679675	0.047	0.047
MYO15B	-0.000370119557517676	0.999629948928276	0.000194925757199153	-1.89877193674066	0.0575944685002661	0.012	0.012
MYO16	0.000982627978860152	1.0009831109159	0.000511701866577838	1.92031345406608	0.0548183179582407	0.103	0.103
MYO1A	-0.0530305770458664	0.9483510142665	0.0503270060845323	-1.05372008334438	0.292011091305413	0.496	0.496
MYO1F	-0.000454776049029061	0.999545327345924	0.00028710785767797	-1.58399025616064	0.11319593647144	0.144	0.144
MYOM1	0.000407011773435219	1.00040709461397	0.000335491776435828	1.21317958299664	0.225061168345484	0.316	0.316
MYOM2	0.000100166375531426	1.00010017139235	5.63191633629134e-05	1.77854871326775	0.0753137787891978	0.41	0.41
MYOM3	0.000699845194285354	1.00070009014307	0.000813196641124357	0.860610040540404	0.389452854111381	0.685	0.685
MYOZ1	0.000202495331063772	1.00020251583463	0.00037592492307784	0.538658967875464	0.590122191128051	0.095	0.095
MYOZ2	0.00209207260166168	1.00209426251243	0.00181287097433186	1.15401075492023	0.248495759662558	0.91	0.91
MYRIP	-0.000711655838902155	0.999288597328055	0.000756380354112118	-0.940870337302106	0.346771310232125	0.121	0.121
MYT1	9.54330013466152e-05	1.00009543755522	0.00037458235666163	0.254771746851981	0.798899398078774	0.366	0.366
N4BP2L1	-0.00172851357954747	0.998272979439691	0.000620865722967459	-2.78403770027108	0.00536867935427465	0.023	0.023
N4BP3	0.000180135704706576	1.00018015193012	8.91064196776053e-05	2.02157942557139	0.0432198193508366	0.938	0.938
NAA50	0.000123024852330597	1.0001230324202	4.54371703838286e-05	2.70758172860128	0.00677753807871473	0.435	0.435
NAALAD2	0.00121080382059511	1.00121153713948	0.00356085005632836	0.34003223989824	0.733832249021454	0.528	0.528
NAALADL2	6.02577479467065e-05	1.00006025956348	0.000281550298519417	0.214021253976937	0.830530482895048	0.177	0.177
NAB2	-0.000675291722626325	0.999324936235513	0.000255744060089118	-2.64049816989302	0.00827842397653511	0.013	0.013
NAIP	-0.000613726916821247	0.999386461375021	0.00126279967179143	-0.486004970171243	0.626963642058024	0.789	0.789
NAP1L6	0.00612267763747531	1.00614145954048	0.00918682181478009	0.66646308820586	0.505115149386066	0.39	0.39
NAPSB	-0.000747668055856544	0.999252611378259	0.000408211379609975	-1.83157083119756	0.0670153858677635	0.129	0.129
NAT2	-0.000587905243498469	0.999412267538928	0.00115411615910471	-0.509398676086927	0.610472804140272	0.176	0.176
NAT8	-0.00427193029778864	0.995737181416958	0.0107156237640274	-0.398663707485664	0.690141012841377	0.255	0.255
NAT8B	-0.00502434911179671	0.994988251817546	0.01235109153954	-0.406793933614051	0.684159342647138	0.17	0.17
NAV2	-1.67603973484622e-05	0.999983239743106	0.000101177442023818	-0.165653499566797	0.868429642309317	0.587	0.587
NAV3	-9.05489117290205e-05	0.9999094551877	8.84572673727031e-05	-1.02364581699664	0.306002596174117	0.294	0.294
NBPF14	2.8620955158316e-05	1.00002862136474	0.000247039609620632	0.115855733427801	0.907766878975363	0.916	0.916
NBPF4	-0.000856290050918426	0.999144076460786	0.000473918470369478	-1.80682987571859	0.070788808960075	0.467	0.467
NBPF6	-0.00118266208053825	0.998818036988645	0.00126496766592189	-0.934934633033761	0.349821987495251	0.592	0.592
NBPF9	-0.000366900506127502	0.999633166793632	0.000395558311458059	-0.927550996906316	0.353640526816933	0.066	0.066
NCALD	3.2128644418073e-05	1.00003212916055	2.20570127815216e-05	1.45661811671021	0.145221823941758	0.598	0.598
NCAM1	8.40006255422976e-05	1.00008400415369	0.000218052709662114	0.385230826401843	0.700066406284494	0.313	0.313
NCAM2	-9.79450279352396e-05	0.999902059768522	0.000122272032367588	-0.801041955700764	0.423107357284271	0.249	0.249
NCF2	-0.000587940718659103	0.999412232084617	0.000356067618275093	-1.65120524440633	0.0986966726178247	0.249	0.249
NCKAP5	-0.00019354357725963	0.99980647515109	0.000411022416813836	-0.470883264129342	0.637724099982202	0.534	0.534
NDRG1	1.31612868525086e-05	1.00001316137346	8.02701444784579e-06	1.63962416388085	0.101083335703602	0.02	0.02
NDST4	0.000614067863568322	1.00061425644184	0.000157299293647502	3.90381831557624	9.46868728444183e-05	NaN	NaN
NEFH	0.000165853562917707	1.00016586731738	0.000130758802853192	1.2683930970515	0.204657605527162	0.005	0.005
NEGR1	-3.20857658588874e-05	0.999967914748884	0.0001773552196674	-0.180912441816254	0.856436302839952	0.579	0.579
NEK5	-0.00377620657376773	0.996230914328124	0.00308434509720743	-1.22431389963033	0.220833835452425	0.11	0.11
NELL2	-2.73884938886455e-07	0.999999726115099	2.9483919357832e-05	-0.00928929887381819	0.99258831844171	0.406	0.406
NETO1	0.00224179158969925	1.00224430628325	0.00225294640648689	0.995048787332216	0.31971253666459	0.316	0.316
NEU4	-0.000743854638830948	0.999256421952445	0.00179189412854298	-0.41512198013383	0.678052609594085	0.888	0.888
NEURL	9.15335321593428e-05	1.00009153772148	0.000148505166302033	0.616365978629859	0.537653002073584	0.452	0.452
NEURL3	-0.000594146179244184	0.999406030290646	0.0017319015421462	-0.343060020899287	0.731553306705822	0.755	0.755
NFASC	-6.79066871332799e-05	0.999932095618474	0.000114973532074991	-0.590628868294556	0.554769117834336	0.916	0.916
NFATC4	3.48733700871025e-08	1.00000003487337	7.50400695516613e-05	0.000464729980868341	0.99962919913667	0.56	0.56
NFE2	-0.00500043049369755	0.995012050846173	0.00261488642065599	-1.91229357198738	0.0558385498538021	0.001	0.001
NFIA	-0.000175431862748333	0.999824583524521	8.22782823436966e-05	-2.13217701866345	0.0329922969635542	0.046	0.046
NKAIN2	0.00469756600600625	1.00470861686647	0.00107391524405235	4.37424278314582	1.21854705178448e-05	0.187	0.187
NKAIN4	-0.00154912807793256	0.998452071201609	0.00660433613600813	-0.23456227030699	0.814548496497299	0.652	0.652
NKD1	0.00345381131165651	1.00345978259052	0.00207852248471671	1.66166656221053	0.0965796491367081	0.162	0.162
NKPD1	-0.00102174637445304	0.998978775430641	0.00236539575705083	-0.431955782201516	0.665773550988625	0.665	0.665
NKX1-2	0.0117545437520156	1.01182389988492	0.0154297274393962	0.761811496553283	0.446172517833323	NaN	NaN
NKX2-1	-0.0104873810535943	0.989567419787346	0.0133562670209864	-0.785203008978162	0.432334551556359	NaN	NaN
NLRP3	-0.000900837800641467	0.999099567831918	0.00123494063662999	-0.729458383602751	0.465721315676032	0.297	0.297
NLRP6	-0.0116200005174997	0.988447250949112	0.0080842490482942	-1.43736300651841	0.150614874500669	0.018	0.018
NLRP8	0.00956034255246271	1.0096061886122	0.00794788249157902	1.20287920242808	0.229023069557359	NaN	NaN
NMB	-0.000366563130526517	0.999633504045529	0.000795610001626789	-0.46073218005933	0.644990764411	0.225	0.225
NME2	-3.4806054102459e-05	0.999965194551621	1.86023395504115e-05	-1.87105788538781	0.0613370581261655	0.448	0.448
NME5	-0.00197758864481075	0.998024365495239	0.000999745379768714	-1.9780923071315	0.0479182942655101	0.104	0.104
NMNAT2	0.000539309525177917	1.00053945497871	0.000243769832795034	2.21237188783478	0.0269409796651747	0.379	0.379
NMU	0.000190651333684879	1.00019066950881	0.00124706247024818	0.15288033938423	0.878492640534928	0.873	0.873
NMUR1	0.000852208587189094	1.0008525718201	0.00465488465229933	0.183078346907723	0.854736545283942	0.123	0.123
NOG	-0.00206674301126866	0.997935391231505	0.00366612624923758	-0.563740272637492	0.572930905130238	0.416	0.416
NOS2	0.00187270829818097	1.00187446291149	0.000738172681727975	2.53695150814466	0.0111822442161285	0.021	0.021
NOS3	0.000100034322308264	1.00010003932591	0.000334691813463269	0.298884879415321	0.765027884545194	0.288	0.288
NOV	5.93551764510958e-05	1.000059356938	0.000235335688524618	0.252214939532585	0.800874931195118	0.141	0.141
NOX5	0.00224870569313158	1.00225123592801	0.00215896878220828	1.04156470981091	0.297613537318915	0.635	0.635
NOXA1	-0.000390567878543628	0.999609508383161	0.000524834978305303	-0.744172729883164	0.456771983640036	0.895	0.895
NPAS1	-0.00503671875331353	0.994975944245678	0.00293375317852014	-1.71681748491677	0.0860125251868397	0.056	0.056
NPAS3	0.00147032267404569	1.00147140412839	0.000562384487898281	2.61444386480239	0.00893728454948717	0.055	0.055
NPC2	-8.04036993595276e-05	0.999919599532931	5.03293675557667e-05	-1.59755036203142	0.110143080991901	0.017	0.017
NPFFR2	-0.00155697929676712	0.998444232166675	0.0020583472548095	-0.756422072674619	0.449396178221093	0.892	0.892
NPIP	-0.000251016813771432	0.999749014688313	0.000240667257804213	-1.04300358952708	0.29694663029259	0.046	0.046
NPM1	-5.09289035302202e-06	0.999994907122616	1.84055289294801e-05	-0.27670437358987	0.782007113316117	0.963	0.963
NPPA	-0.116580216155123	0.889958705047785	0.0732567712221356	-1.59139167902471	0.111521455792273	0.056	0.056
